row ID,row m/z,row retention time,7p.mzML Peak area,4p.mzML Peak area,6p.mzML Peak area,1p.mzML Peak area,9p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,5p.mzML Peak area,12p.mzML Peak area,11p.mzML Peak area,13p.mzML Peak area,8p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area
3305,285.2065423,12.31844,17343.523,0,10347.925,0,19149.994,0,1800.7533,0,0,0,0,19623.346,0,103051.82,0
3306,752.4352767,12.084212,0,33500.066,0,0,19794.42,40729.332,15715.254,35244.04,0,0,0,12215.719,5363.5073,13515.661,9927.849
3307,810.4566808,12.196445,1751.7607,10249.453,0,22517.582,2949.557,75825.26,9080.877,23294.982,6834.023,2086.225,25084.064,3108.2314,21593.885,0,33501.535
3308,518.3251324,12.299178,22885.807,25763.258,25443.514,22684.998,23572.502,84512.016,21941.312,21809.145,29997.232,34898.355,29094.998,19383.93,55232.46,24317.896,17297.018
3309,752.4349784,12.09797,0,33500.066,0,0,19794.42,40729.332,15715.254,22470.22,0,0,0,12215.719,5363.5073,21496.648,9927.849
3310,563.3202281,12.304837,5965.721,0,0,0,50607.68,0,0,0,53333.984,38008.6,15844.172,17131.488,98046.4,0,79751.516
3311,351.2149543,12.265112,22427.916,14858.01,58660.535,13792.8545,17623.117,18543.137,5171.805,9930.741,5319.207,7683.349,12220.251,12231.598,20857.371,13706.924,17226.564
3312,824.4723211,12.284224,0,17055.992,0,8746.012,0,12362.201,11400.529,69454.91,14209.362,11145.54,23285.377,3245.3982,37590.203,0,39409.13
3313,824.4725494,12.287678,0,50447.4,0,8746.012,0,38823.586,13974.02,84648.414,14509.043,11145.54,36698.895,3245.3982,59997,0,39409.13
3314,405.7315561,12.181084,0,17425.012,0,28381.334,0,70180.96,20388.092,62608.83,4700.959,1564.0798,7420.9775,1485.4213,14251.397,0,29648.018
3315,288.2901977,12.334827,601378,103832.586,265303.34,361812.94,380953,185600.81,27018.113,292908.7,280718.56,197677.19,250099.06,160112.34,166588.98,91329.37,46109.93
3316,838.4876414,12.395104,0,7332.51,0,5853.2134,0,7372.146,5320.876,5648.064,0,0,0,0,0,0,0
3317,495.2862535,12.384612,0,0,0,0,0,0,0,38054.977,2066.1104,0,0,0,48642.516,0,137453.86
3318,636.3192943,12.09128,3532.4316,26676.932,0,0,10520.637,17958.365,37744.44,19176.992,0,0,0,9933.891,0,10183.631,11751.6045
3319,930.4994047,12.424694,9272.215,0,0,0,7150.046,0,0,0,0,0,0,0,0,21741.625,0
3320,311.22226,12.264656,25522.566,8098.783,66452.37,10635.565,36062.145,20371.027,2483.1255,3709.8887,18409.11,7424.023,5771.738,19542.727,8332.605,55016.46,17407.02
3321,536.3358585,12.3040905,91449.87,49157.28,44117.78,25623.082,99312.67,20812.715,23069.076,49416.848,13666.107,45655.105,36921.69,70803.766,30607.395,11270.378,48112.133
3322,754.4301501,12.266344,48726.48,25511.818,99326.13,12978.143,367314.56,843486.94,1065957.2,43010.008,55951.05,44688.266,56525.57,17257.053,226046.5,336796.5,563313.1
3323,288.2902123,12.419916,0,132121.81,292034.56,181916.97,206134.31,65577.43,174998.81,306906.3,105961.5,197677.19,250099.06,160112.34,166588.98,197285.47,78625.44
3324,405.7317688,12.165073,0,76667.78,0,22200.588,0,76322.21,20388.092,36055.96,4700.959,1564.0798,7420.9775,1485.4213,14251.397,0,24834.205
3325,393.2672066,12.347535,6869.7485,0,4539.0024,0,37097.586,0,0,0,17589.66,30543.479,66322.67,52729.69,82259.79,0,31272.143
3326,766.4302027,12.256395,16278.992,5303.659,0,3379.1511,6345.57,11577.965,0,14648.992,0,0,0,11446.697,0,12772.318,1785.4987
3327,740.4146731,12.176251,50994.17,17059.537,14765.658,6871.4766,12345.402,64694.84,29423.78,30820.422,0,0,0,43133.895,8512.249,34015.996,20789.613
3328,952.4796666,12.293422,0,0,0,0,0,0,0,0,0,0,0,0,0,35511.605,0
3329,307.1887143,12.32839,59754.08,0,40075.316,1619.6445,18937.475,3359.1458,2976.3555,0,0,0,0,27775.797,0,98218.43,0
3330,754.4300303,12.261861,290361.28,370819.7,10238.857,223167.47,28259.506,167602.84,22359.36,684008.56,29710.895,44347.29,39301.523,302728.88,7035.451,356370.38,375802.6
3331,351.2149087,12.290555,80336.875,14858.01,98296.87,13792.8545,89704.73,28176.691,14413.688,9930.741,5319.207,7683.349,12220.251,69962.734,20857.371,13445.976,17226.564
3332,370.2497585,12.431977,24128.277,66180.766,1717.3618,41175.055,30585.725,107158.11,90786.945,41524.883,0,0,0,27652.65,0,20693.955,14226.4795
3333,412.7396566,12.317973,0,61492.188,1486.7355,14416.928,0,98905.21,27328.992,122830.87,49414.816,24957.484,29979.12,7345.697,95283.78,0,125900.49
3334,311.2222636,12.271503,36327.93,8098.783,53917.74,10635.565,16415.09,20371.027,2483.1255,3709.8887,18409.11,7424.023,5771.738,16959.586,8332.605,13340.927,17407.02
3335,398.2421042,12.475381,27576.254,8445.979,7428.5415,5452.0947,22160.037,19947.555,10969.945,13451.343,66151.125,43444.84,63443.67,57308.33,28001.354,15434.087,50716.105
3336,183.080795,12.302,0,0,0,0,0,0,4888.9575,0,0,0,0,3325.3333,0,0,1608.4388
3337,307.1887506,12.320531,40298.184,0,39131.574,1619.6445,52581.406,3359.1458,2976.3555,0,0,0,0,7792.7334,0,215449.14,0
3338,293.2115917,12.316986,19545,17735.373,18742.941,13181.668,39900.973,28284.266,45420.88,17412.746,9920.735,49876.184,25645.387,23062.21,35626.965,30177.291,9455.1875
3339,351.2149415,12.296949,47468.555,14858.01,23152.188,13792.8545,16779.408,18543.137,5171.805,9930.741,5319.207,7683.349,12220.251,12231.598,20857.371,76018.7,17226.564
3340,267.1958516,12.336163,43545.438,0,7160.635,0,14261.039,0,0,0,0,0,0,16719.531,0,152280.34,0
3341,277.2166619,12.4147625,26286.738,8335.9375,9681.537,12301.573,20292.875,19175.934,12244.351,12687.286,4475.7163,6389.666,2484.3643,18489.178,0,41537.203,5313.636
3342,566.4061079,12.321059,0,0,0,0,24652.787,0,0,0,0,0,3247.2744,10645.526,3103.7073,0,12362.59
3343,249.1853186,12.337106,36809.242,0,9307.748,0,20998.084,0,0,0,0,0,0,5922.9883,0,109579.82,0
3344,479.7498053,12.275917,10487.586,0,0,0,0,0,0,0,0,0,0,0,0,33867.242,0
3345,289.2934723,12.439162,25590.703,58739.13,69954.56,23046.078,41362.23,12174.794,33400.35,65686.66,20086.213,49027.42,46533.332,28917.094,30491.56,36494.176,43482.707
3346,285.2065431,12.335996,55743.72,0,10347.925,0,46790.8,0,1800.7533,0,0,0,0,25757.596,0,208968.83,0
3347,824.4725449,12.348571,0,17124.715,0,8746.012,0,30244.111,11400.529,55110.297,10373.418,11145.54,36698.895,3245.3982,37590.203,0,39409.13
3348,518.3251173,12.387276,22130.969,54654.324,13179.281,115309.7,55340.65,84512.016,31862.82,66583.93,29997.232,37687.73,29094.998,99966.9,55232.46,24317.896,58823.64
3349,267.1958745,12.340221,16221.038,0,7160.635,0,29886.309,0,0,0,0,0,0,19896.633,0,29083.752,0
3350,766.4300881,12.274663,19028.967,5303.659,0,3379.1511,27378.064,0,0,8270.346,0,0,0,8136.913,0,0,1785.4987
3351,244.2638525,12.418188,19301.264,13863.396,11502.146,9532.626,18162.951,29858.18,11857.709,10446.126,17003.016,43549.656,14996.238,25408.129,7051.1333,7669.6465,22113.268
3352,739.4926414,12.361959,28833.295,53820.812,3953.8298,46250.574,16116.493,200713.86,104898.45,50542.96,0,0,1697.4437,9561.018,11013.506,10808.666,9493.22
3353,447.7421441,12.347605,0,0,0,0,0,0,0,0,0,0,0,0,0,15490.044,0
3354,412.7386152,12.344671,0,55545.082,1486.7355,14416.928,0,44139.285,25328.701,33835.977,16481.39,22984.137,29149.41,7345.697,42809.88,0,58981.25
3355,495.2863999,12.521944,0,0,0,0,0,0,1674.0325,48689.156,3951.0005,0,3647.5845,0,48642.516,0,40274.734
3356,311.2222603,12.310575,63716.57,8098.783,18964.74,10635.565,39834.664,20371.027,2483.1255,3709.8887,18409.11,7424.023,5771.738,37014.05,8332.605,17519.082,17407.02
3357,277.216641,12.427106,46272.926,8335.9375,16466,12301.573,47163.184,19175.934,12244.351,12687.286,4475.7163,6389.666,2484.3643,12703.373,0,39461.883,5313.636
3358,916.4835831,12.437808,9214.024,0,0,0,0,0,0,0,0,0,0,0,0,85924.05,0
3359,796.4407556,12.533429,34086.355,30674.227,21653.16,29980.082,34649.086,29491.465,35343.703,64054.176,10311.801,48121.473,12162.018,47451.312,33168.953,12736.607,32264.705
3360,739.4925613,12.386936,24478.465,39167.85,3953.8298,28129.129,0,114846.82,141707.2,77255.04,0,0,1697.4437,28777.438,11013.506,36815.258,9493.22
3361,398.2421009,12.429274,16798.521,8445.979,11717.209,5452.0947,16599.666,19268.287,10969.945,13451.343,65528.574,43444.84,27864.45,57308.33,22935.387,15434.087,50716.105
3362,376.2601211,12.458178,126909.09,97912.375,91094.836,16006.836,143881.39,94845.16,78008.695,58457.434,193707.73,147545.64,354106.5,239856.44,112156.01,103914.08,110532.11
3363,782.425103,12.457017,38057.562,0,6285.9756,0,32724.707,0,0,0,0,0,0,45996.02,0,0,8049.9346
3364,534.3200166,12.424603,18407.51,0,23599.475,9511.422,40775.996,13115.226,12432.07,6757.971,8979.891,16544.008,4189.856,17157.977,16776.367,4336.836,26710.434
3365,393.2685405,12.402862,6869.7485,0,4539.0024,0,111499.91,0,0,1914.5974,76254.05,87672.44,39399.527,130828.94,39830.355,0,20957.018
3366,288.2902231,12.452349,0,336664.44,329673.2,100679.74,226742.52,65577.43,94958.39,353272.62,105961.5,197677.19,250099.06,160112.34,166588.98,197285.47,174518.62
3367,335.2204996,12.429643,32959.113,3561.3926,10761.67,11803.742,46828.65,8417.783,8032.7236,7039.818,18843.23,10847.226,14227.371,33793.094,3887.6448,59604.58,14657.844
3368,433.2569091,12.379508,0,0,0,0,20598.42,0,0,0,13363.419,14450.465,15296.309,7201.2075,19955.074,0,20012.516
3369,373.3069409,12.450966,0,31613.475,0,49520.71,9422.298,37435.387,23924.33,12016.497,3316.6978,0,1847.6702,14047.756,15513.316,0,12192.638
3370,564.32383,12.400628,0,0,0,0,15342.858,0,0,0,29963.775,10671.253,19641.398,11632.937,11210.188,0,45481.473
3371,221.1540015,12.41062,50637.62,0,12336.426,0,29745.219,1536.4392,2597.2405,0,0,0,0,13424.726,0,93149.76,0
3372,295.2272489,12.444208,20534.17,1907.9641,7740.2686,2111.108,13047.297,4699.162,10109.135,2202.9426,1584.8707,0,0,20595.326,2051.5532,25813.404,2799.436
3373,375.2539472,12.400784,0,0,0,0,83091.54,0,0,0,42846.12,42912.484,39621.42,72101.99,69650.14,0,110333.75
3374,766.4344189,12.393374,12181.633,11019.682,0,7176.782,5600.0786,7920.365,6013.626,8270.346,0,0,0,8136.913,0,0,1785.4987
3375,563.3202097,12.401549,5965.721,0,0,0,152569.97,0,0,0,106946.89,96593.34,118867.74,124545.39,186728.77,0,227123.95
3376,295.2272382,12.479735,19866.58,1907.9641,7740.2686,2111.108,10700.661,4699.162,10109.135,2202.9426,1584.8707,0,0,14661.601,2051.5532,23154.635,2799.436
3377,239.1642828,12.396553,6018.086,0,0,0,1890.3008,0,0,0,0,0,0,0,0,24032.105,0
3378,279.2323224,12.552943,5175.8438,0,0,0,4345.9224,0,0,0,0,0,0,0,0,19703.715,0
3379,293.2115932,12.380528,64394.47,14541.3,57145.145,47983.945,14146.899,15479.237,33636.7,16707.883,17861.32,7850.8926,26063.309,42430.51,12163.951,19607.71,25197.406
3380,244.2638403,12.416115,40396.8,15270.9795,14091.25,27046.057,26742.357,44562.44,7779.0703,44000.68,8647.685,11745.513,27246.695,9677.882,22322.168,13051.307,24889.314
3381,419.7474886,12.507488,0,24483.871,0,13506.776,0,59980.777,18101.533,60609.562,0,0,0,0,0,11382.449,9593.108
3382,558.3175092,12.426754,12282.856,9731.34,15067.023,15291.615,13449.289,9429.148,7603.999,9188.631,5003.6445,4439.2007,3338.0552,16415.219,7499.681,0,5840.594
3383,505.3168276,12.399424,0,0,0,0,8096.1494,0,0,0,4186.936,4732.8745,2421.9194,4942.6504,4226.9897,0,15889.048
3384,838.4870958,12.48662,0,7332.51,0,5853.2134,0,7372.146,17613.92,37508.81,0,0,0,0,0,9983.499,0
3385,460.3279154,12.5964,0,8773.631,0,23993.271,0,21939.383,9582.625,25120.723,7229.878,1771.8832,4716.8584,0,3953.2776,0,16454.893
3386,824.4723909,12.460324,0,19054.885,0,8746.012,0,33880.957,22425.875,64154.355,23384.84,13136.406,25366.441,3245.3982,109115.73,0,56991.695
3387,412.739473,12.440351,0,55545.082,1486.7355,14416.928,11180.078,64184.62,17387.514,47329.066,22009.18,21249.71,58231.023,7345.697,8594.386,0,162171.19
3388,370.2497679,12.427654,24128.277,82674.61,1717.3618,155604.8,40829.04,254610.27,189999.73,45977.848,0,0,0,20048.574,0,78662.08,14226.4795
3389,335.2204758,12.429307,83976.72,3561.3926,16772.402,12218.55,46828.65,22162.082,8032.7236,7039.818,22810.451,14667.916,13287.687,31345.781,21718.248,59604.58,34606.945
3390,393.286787,12.453347,6504.2295,2394.7068,8142.7056,1710.4392,26157.771,7160.922,5642.5273,2979.2065,15019.683,28288.117,19821.398,30832.445,30190.775,6469.097,19885.195
3391,740.4956777,12.438063,0,15083.186,0,17165.525,0,76848.625,36056.11,20756.793,0,0,0,9526.773,0,0,2341.6694
3392,537.3393096,12.427621,28582.738,24825.654,24098.826,39259.17,40543.527,54070.42,47143.047,36221.152,9738.246,10264.557,7461.375,53069.64,17757.514,7536.506,24858.99
3393,739.4927997,12.427522,0,80895.125,3953.8298,17436.945,6743.534,34511.4,92951.164,64858.133,0,0,1697.4437,24174.791,11013.506,0,9493.22
3394,536.3358265,12.426807,158212.19,89350.15,80535.695,137784.47,139021.45,197403.1,163437.89,136785.28,71898.01,85541.48,66723.07,181628.97,92272.49,100018.02,99450.2
3395,277.2166868,12.434337,43903.902,8335.9375,14189.599,17394.654,17987.543,19175.934,18844.457,12687.286,4475.7163,6389.666,2484.3643,39054.707,0,76356.98,21164.885
3396,519.3283714,12.426481,16099.417,15084.29,18565.518,29842.723,39940.957,42252.574,42329.45,17694.19,9797.593,7533.8228,5162.0977,38660.746,14205.076,6469.4365,7386.4043
3397,739.4927338,12.429018,19754.078,34470.152,3953.8298,33887,43996.336,34190.234,14170.163,62541.36,0,0,1697.4437,38995.54,11013.506,68723.08,9493.22
3398,810.4568708,12.254035,1751.7607,11677.794,0,23034.703,0,24414.7,8905.612,64977.223,0,3794.9707,4691.376,0,4354.998,0,14000.191
3399,518.3251,12.4313,83603.51,108933.47,92363.58,115309.7,110797.17,181141.23,134846.89,114188.7,73407.07,37687.73,47089.773,176251.73,92402.836,28890.152,99373.49
3400,288.2902073,12.438301,149464.05,145223.12,325270.8,133794.08,425167,512822.03,312294,458566.7,282768.2,768547.25,620199.25,629926.4,675915.7,562733.3,137582.34
3401,725.4765343,12.435708,0,6584.7563,0,0,9061.53,19517.426,19182.19,6166.448,0,0,0,14480.507,0,0,0
3402,412.7391654,12.429791,0,55545.082,1486.7355,14416.928,11180.078,9562.849,17387.514,40901.434,26033.28,22609.68,58231.023,7345.697,134376.08,0,24127.51
3403,810.4565625,12.261595,1751.7607,12096.136,0,17565.496,0,39030.37,0,26584.135,0,2951.9126,4691.376,0,4354.998,0,11337.3125
3404,930.4994266,12.453084,25550.115,0,0,0,7150.046,0,0,0,0,0,0,0,0,215817.8,0
3405,459.2463587,12.443917,0,0,0,0,0,0,0,0,0,0,0,0,0,66462.516,0
3406,464.7552472,12.443917,0,0,0,0,0,0,0,0,0,0,0,0,0,23628.652,0
3407,466.7551648,12.443917,0,0,0,0,0,0,0,0,0,0,0,0,0,72895.4,0
3408,471.7520705,12.443917,0,0,0,0,0,0,0,0,0,0,0,0,0,32656.258,0
3409,597.3619135,12.540443,0,2647.9172,0,8439.117,0,2518.42,0,0,0,0,0,0,0,0,0
3410,740.4957211,12.443838,0,50810.668,0,7457.0312,0,59279.566,56202.516,20756.793,0,0,0,9526.773,0,0,2341.6694
3411,289.2934765,12.447988,51621.47,60951.4,69954.56,69634.36,97046.016,43723.42,56750.71,97336.96,87603.64,137258.14,46533.332,94869.51,72805.01,101758.7,67375.14
3412,558.3175286,12.432621,0,9731.34,15067.023,15291.615,13449.289,16058.358,7603.999,9188.631,5003.6445,4439.2007,3338.0552,15116.96,7499.681,0,5840.594
3413,393.2673093,12.419714,6869.7485,0,4539.0024,0,55138.75,0,0,0,56533.63,30543.479,39399.527,12937.793,21638.082,0,133666.08
3414,370.2497334,12.447022,24128.277,122390.02,1717.3618,51032.824,16051.279,107158.11,90786.945,102334.17,0,0,0,41473.1,0,20693.955,14226.4795
3415,796.440655,12.484519,32136.947,30674.227,21653.16,9841.546,24282.295,46850.934,13740.416,46656.758,11332.583,48121.473,12162.018,76614.164,20635.082,19888.824,32264.705
3416,930.499392,12.461681,10198.433,0,0,0,7150.046,0,0,0,0,0,0,0,0,328456.6,0
3417,824.4724474,12.501637,0,24925.006,0,8746.012,0,30244.111,11400.529,111120.63,14510.179,15464.257,36698.895,3245.3982,52264.777,0,17950.57
3418,373.3069427,12.474529,0,41188.152,0,15874.18,9422.298,41048.992,36741.67,56020.68,3316.6978,0,1847.6702,24665.252,15513.316,0,12192.638
3419,782.4249961,12.478778,110833.54,0,6285.9756,0,15385.788,0,0,0,0,0,0,61714.043,0,0,8049.9346
3420,796.4409258,12.478316,211956.23,20930.129,70396.4,16671.707,90602.5,63560.805,72144.04,90822.08,81886.086,7737.358,85949.31,17149,33168.953,69375.87,107210.28
3421,916.4833686,12.474851,10161.992,0,0,0,0,0,0,0,0,0,0,0,0,98460.72,0
3422,398.2421114,12.477873,56324.527,17454.818,46669.945,5452.0947,47697.375,24787.973,14012.93,20802.215,28074.383,71455.65,79245.62,75128.95,36160.605,15434.087,82215.94
3423,244.2638907,12.483274,7748.5264,45831.36,49602.547,29159.746,13366.74,10423.475,50826.57,10263.117,16288.217,47816.5,47790.22,23407.76,47122.8,34057.02,13575.409
3424,376.2600985,12.478992,354511.94,139023.39,213691.03,76086.91,286761.5,214335.55,143981.53,140864.52,431419.28,341482.94,468958.28,102475.91,161021.02,174363.83,366202.3
3425,495.2864153,12.625054,0,0,0,0,0,4375.756,3499.6006,74601.09,14174.706,3771.6357,4892.1147,0,113084.195,0,92342.016
3426,457.24948,12.507279,0,0,0,0,0,0,0,0,0,0,0,0,0,161186.16,0
3427,952.480449,12.482297,0,0,0,0,0,0,0,0,0,0,0,0,0,63859.742,0
3428,458.7451671,12.494801,11988.115,0,0,0,2545.0732,0,0,0,0,0,0,0,0,135710.67,0
3429,393.2867553,12.484841,26014.635,2394.7068,30498.838,1710.4392,12281.729,7160.922,5642.5273,2979.2065,36147.54,8671.27,42218.05,10078.1455,0,6469.097,33602.227
3430,377.2634167,12.483272,71628.57,9678.102,47418.75,7337.1865,42962.227,20323.133,15966.441,9292.092,57842.383,67928.9,98667.8,66862.945,30927.55,14480.0625,73095.625
3431,391.71633,12.48567,112991.555,0,1893.9082,0,40998.164,0,0,0,0,0,0,16757.982,0,0,0
3432,796.4408579,12.544004,58336.61,30674.227,21653.16,29980.082,79006.29,37034.625,18550.658,64054.176,10311.801,48121.473,12162.018,47451.312,33168.953,13993.531,32264.705
3433,838.4871059,12.516,0,7332.51,0,5853.2134,0,44947.18,5320.876,17062.145,0,0,0,0,0,3263.7158,0
3434,421.3182171,12.473541,0,0,3102.6724,0,0,0,0,0,10899.687,6929.639,22305.893,2933.5598,0,0,8758.72
3435,465.7531317,12.501558,11162.215,0,0,0,15818.926,0,1605.5914,0,0,0,0,0,0,544158.3,0
3436,373.3068937,12.497004,0,16959.16,0,10979.887,9422.298,24466.422,19646.2,28668.467,3316.6978,0,1847.6702,26616.521,15513.316,0,12192.638
3437,277.2166868,12.467833,15289.981,8335.9375,34970.72,12301.573,14304.931,19175.934,21057.58,12687.286,4475.7163,6389.666,2484.3643,20645.01,0,41045.773,5313.636
3438,782.4252006,12.502384,24005.258,0,6285.9756,0,58154.48,0,0,0,0,0,0,16461.049,0,0,10112.497
3439,449.7395958,12.506543,0,0,0,0,0,0,0,0,0,0,0,0,0,118551.08,0
3440,459.2459453,12.5917845,2978.135,0,0,0,0,0,0,0,0,0,0,0,0,59314.41,0
3441,466.7549153,12.506543,0,0,0,0,0,0,0,0,0,0,0,0,0,90522.086,0
3442,471.752289,12.506543,0,0,0,0,0,0,0,0,0,0,0,0,0,22217.555,0
3443,335.2204187,12.462835,14548.385,3561.3926,19324.889,11803.742,46828.65,8417.783,8032.7236,7039.818,18843.23,10847.226,14227.371,10306.976,3887.6448,75242.31,14657.844
3444,725.4763937,12.468994,4518.5186,7808.226,0,0,9161.864,4768.9897,6179.7285,6166.448,0,0,0,8928.433,0,0,0
3445,293.2115654,12.3597355,44600.957,5240.9487,23689.533,38408.387,0,13138.997,18989.135,7498.9883,8840.501,7850.8926,22336.613,8623.721,12163.951,39525.184,10869.063
3446,930.4993078,12.508511,20882.027,0,0,0,12497.736,0,0,0,0,0,0,0,0,74393.766,0
3447,244.2638363,12.527061,20228.92,15270.9795,30018.691,9532.626,14555.836,10921.565,12720.883,26218.09,16657.383,48694.957,14996.238,34918.746,0,7669.6465,31373.541
3448,824.4726206,12.507443,0,17918.023,0,12876.648,0,36102.215,11400.529,111120.63,37738.723,15464.257,55355.855,3245.3982,23212.209,0,136447.83
3449,465.7531525,12.511777,39587.297,0,0,0,19979.285,0,1605.5914,0,0,0,0,0,0,559962.44,0
3450,465.7531366,12.514814,59873.016,0,0,0,38965.688,0,1605.5914,0,0,0,0,0,0,100375.33,0
3451,398.7229402,12.531971,15867.141,10906.079,21093.346,30665.53,55423.87,12478.525,13138.501,23596.025,41511.16,43228.37,79296.11,141787.92,90587.484,10805.142,24800.24
3452,376.7289774,12.593098,7501.506,27687.156,0,48102.816,29343.8,27564.275,66691.17,76203.766,0,0,0,16894.445,0,11956.078,0
3453,740.4145164,12.34165,26453.111,1698.7976,0,0,11342.875,7046.6875,4803.4824,4816.584,0,0,0,15354.219,0,16801.686,0
3454,412.7395802,12.506451,0,56377.824,1486.7355,27841.195,10180.674,38721.336,29650.531,157334.66,15091.204,28079.473,58231.023,6910.259,127637.44,0,176130.12
3455,739.4926148,12.467487,0,159406.97,3953.8298,104403.34,41156.38,15538.266,34971.938,79872.64,0,0,1697.4437,38680.367,11013.506,16299.298,9493.22
3456,930.4995994,12.502401,0,0,0,0,7150.046,0,0,0,0,0,0,0,0,334081.9,0
3457,447.7422908,12.528555,0,0,0,0,0,0,0,0,0,0,0,0,0,59877.22,0
3458,457.2494926,12.516531,0,0,0,0,0,0,0,0,0,0,0,0,0,106699.68,0
3459,464.7550753,12.528555,0,0,0,0,0,0,0,0,0,0,0,0,0,26711.988,0
3460,952.4796186,12.528555,0,0,0,0,0,0,0,0,0,0,0,0,0,59375.906,0
3461,518.3251179,12.521047,43591.266,41125.41,40888.023,36781.88,51916.133,84512.016,74328.2,49703.08,24937.525,57822.234,16374.563,58836.016,33579.59,92361.95,39392.527
3462,456.7478531,12.519574,12451.8955,0,0,0,8508.69,0,0,0,0,0,0,0,0,545866.7,0
3463,740.4145191,12.362846,25584.254,1698.7976,0,0,33290.562,7046.6875,4803.4824,4816.584,0,0,0,19847.496,0,11731.858,0
