row ID,row m/z,row retention time,6p.mzML Peak area,7p.mzML Peak area,1p.mzML Peak area,4p.mzML Peak area,5p.mzML Peak area,3p.mzML Peak area,2p.mzML Peak area,9p.mzML Peak area,11p.mzML Peak area,8p.mzML Peak area,12p.mzML Peak area,15p.mzML Peak area,10p.mzML Peak area,14p.mzML Peak area,13p.mzML Peak area,18p.mzML Peak area,16p.mzML Peak area,20p.mzML Peak area,17p.mzML Peak area,19p.mzML Peak area
,,,DSM43815,DSM43815,DSM43168,DSM43168,DSM43168,DSM43168,DSM43168,DSM43815,2M254,DSM43815,2M254,2M254,DSM43815,2M254,2M254,CT,CT,CT,CT,CT
1106,449.1087713,5.200597,7724.9116,47013.99,0,56298.15,43301.58,15404.725,25941.035,36881.207,26213.812,78188.26,26418.695,0,0,50775.605,17232.514,20220.316,71210.96,17596.764,71745.77,54496.19
1107,728.3418586,5.155993,0,0,11025.48,27315.314,52804.652,0,24218.004,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,677.2537481,5.1793237,0,0,0,0,0,0,0,0,0,0,0,75804.72,0,61881.03,0,0,0,0,0,0
1109,613.2422246,5.0122166,0,0,0,0,0,0,0,0,19529.564,11651.175,192852.75,4440.54,0,16469.701,7258.1455,0,0,0,0,0
1110,676.250726,5.0764966,0,0,0,0,0,0,0,0,0,0,13381.632,177724.61,0,182820.62,0,0,0,0,0,0
1111,287.0555635,5.222524,379255.3,436910,363109.38,455443.97,461615.94,445883.78,188486.9,113311.12,311318.3,704947.9,56500.95,425399.38,63647.367,176235.39,342111.22,610197.8,800347.9,451241.25,310833.8,364817.56
1112,441.1374241,5.1985345,0,0,0,0,0,0,0,20108.684,4735.548,27604.334,3392.32,3871.3955,0,13851.469,0,0,0,0,0,0
1113,449.1088449,5.241532,38882.297,49007.016,0,23226.133,43301.58,37556.73,50763.27,42529.645,31851.006,27767.748,21450.445,39352.566,0,28405.514,18823.305,76106.58,90273.89,43709.004,88573.53,29722.8
1114,603.1337863,5.235639,136376.1,118477.11,52626.766,118626.77,119243.68,106185.05,62253.344,78506.195,76762.305,150707.1,87118.23,94086.83,7848.462,63319.75,65096.887,287628.3,175181.77,138947.53,167162.47,149525.83
1115,245.1288899,5.3993664,269294.4,97160.45,73714.96,15989.282,137263.77,161751.5,149465.78,0,91161.36,172378,173794.95,0,119814.914,42176.59,130892.37,145424.67,209388.61,125363.25,229140.53,75414.26
1116,288.0587497,5.239082,54959.83,71105.54,47739.793,77954.29,37443.633,65614.74,82371.87,64321.066,42272.36,101867.53,38653.156,59665.676,0,76716.81,28906.154,92761.22,84850.17,78540.086,109573.16,84967.86
1117,595.1674176,5.138669,19165.488,21398.426,9690.013,16057.204,24631.355,31053.36,11019.172,30239.45,12894.479,42721.562,9726.251,18637.111,0,16169.636,8612.499,44086.594,21610.967,21282.55,50794.547,18441.582
1118,581.1516148,5.251763,53384.742,68704.91,48964.87,54039.492,89498.93,48906.707,35224.035,48024.508,31822.32,106329.84,39571.11,61039.324,0,19010.701,28489.908,99800.88,45454.6,60418.215,117973.29,72008.76
1119,617.1491361,5.2607217,5140.8394,6421.9814,0,9466.791,4840.283,0,0,17020.316,0,5301.992,0,0,0,0,0,24708.129,30207.574,18538.305,31017.113,20333.254
1120,670.3008162,5.262082,0,0,0,0,0,0,21072.34,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,604.1372149,5.267708,8511.976,13511.412,5339.605,18080.033,10044,5602.301,12608.33,25895.799,9670.24,8701.328,14732.052,12953.563,0,18650.762,8889.728,35628.12,43621.777,30581.914,44058.9,30564.17
1122,656.3194188,5.2448587,0,40601.37,0,0,0,0,0,31957.06,0,0,0,0,0,0,0,0,0,0,0,0
1123,614.2737299,5.300656,0,0,0,0,0,0,0,0,0,0,0,18070.805,0,31717.406,3247.3113,0,0,0,0,0
1124,670.3002042,5.2865644,0,0,0,0,0,0,14317.901,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,692.2819449,5.276098,0,0,0,0,0,0,41039.582,0,0,0,0,0,3263.9807,0,0,0,0,0,0,0
1126,287.0555786,5.289516,622037.75,457092.75,280218.38,466455.5,539004.8,474104,556773.9,121060.14,325470.06,864105.94,342389.84,38058.047,57289.7,498465.1,233401.08,688590.4,805430.1,79935.64,687511.06,631318.5
1127,714.3631906,5.3200073,0,0,87522.64,100746.82,222613.19,141499.61,141136.42,0,0,0,0,37458.418,0,37829.79,8919.089,0,0,0,0,0
1128,357.6850868,5.328847,0,0,9667.497,52650.34,56629.85,42011.785,32837.86,0,0,0,0,16268.765,0,6376.8125,3551.9712,0,0,0,0,0
1129,357.6850776,5.3314548,0,0,9667.497,49853.277,60484.77,22547.678,35242.484,0,0,0,0,16268.765,0,6376.8125,3551.9712,0,0,0,0,0
1130,627.2574639,5.3523893,0,0,0,0,0,0,0,0,35006.766,0,46931.203,0,0,0,0,0,0,0,0,0
1131,715.3656746,5.3245325,0,0,12440.14,7748.245,30201.328,39122.723,13205.855,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,690.3049695,5.4730363,17466.438,34133.684,50157.754,34233.297,25196.71,0,44426.402,101845.35,18333.887,0,24339.922,100400.24,47571.44,0,70431.85,0,0,0,0,0
1133,245.1289305,5.3500986,321548.84,353213.62,349292.12,410492.34,57784.22,352102.7,102041.79,379996.8,150899.97,219663.9,160462.39,263083.7,118032.875,237469.05,321298.75,420871.22,83922.31,260060.75,435663.97,184191.28
1134,919.2527487,5.355994,0,0,0,10742.625,17113.334,8937.846,11992.536,11018.103,8664.352,14765.881,7646.075,16847.912,0,12383.287,0,50319.582,54903.766,33668.152,52280.04,48465.523
1135,697.2631174,5.3523893,0,0,0,0,0,0,0,0,62745.16,0,9276.826,0,0,0,0,0,0,0,0,0
1136,649.2395556,5.3770967,0,0,0,0,0,0,0,0,45440.367,0,10599.934,0,0,0,0,0,0,0,0,0
1137,345.656014,5.480614,0,23908.27,12379.043,20318.182,33380.297,0,13028.027,40840.87,6956.004,20414.334,10995.804,20386.625,16211.5,42175.105,28693.004,0,0,0,0,0
1138,627.2574491,5.3843603,0,0,0,0,0,0,0,0,109365.555,0,17268.955,0,0,0,0,0,0,0,0,0
1139,211.1445259,5.256115,23846.705,6701.597,5612.212,9172.824,32351.418,21502.4,14421.08,32639.617,24224.768,18542.879,8063.641,3878.3372,23042.371,18092.277,5018.4443,21254.42,82137.44,34601.38,23597.71,46841.062
1140,245.1289071,5.4111834,269294.4,212459.03,73714.96,262046.14,471788.1,324242.34,248737.84,157053.12,144854.53,243445.72,92567.77,0,362328.25,171061.89,170849.05,347433.97,317301.53,316417.06,207761.28,434486.78
1141,654.2687985,5.2481422,0,0,0,0,0,0,0,0,0,0,0,65778,0,63144.35,0,0,0,0,0,0
1142,676.25066,5.2481422,0,0,0,0,0,0,0,0,0,0,0,50318.2,0,40959.223,0,0,0,0,0,0
1143,246.1320937,5.4026904,85233.03,35732.504,33617.883,49813.438,66461.65,54686.895,21698.748,33461.293,13591.562,36936.363,25707.232,0,31456.982,26495.516,7507.4404,50014.973,53342.707,46205.094,50456.95,25896.63
1144,246.1321117,5.4128337,41523.207,35732.504,24821.7,35715.023,20729.312,23706.016,21698.748,38104.19,13591.562,40288.73,25707.232,0,37541.17,15572.961,7507.4404,48888.16,56591.133,13767.489,29752.398,11528.023
1145,656.2842081,5.3163705,0,0,0,0,0,0,0,0,36696.477,0,15012.003,5043.818,0,8160.817,0,0,0,0,0,0
1146,690.3048888,5.4661922,17466.438,34133.684,50157.754,65710.49,25196.71,0,28985.426,101845.35,18333.887,76242.83,24339.922,100400.24,47571.44,75907.336,70431.85,0,0,0,0,0
1147,245.1289168,5.4273586,358027.53,97160.45,203284.38,399107.47,247725.39,161751.5,269943.1,244944.44,281681.72,297449.34,306935.2,269906.34,226038.88,188405.5,169839.31,145424.67,474883.53,107055.33,210448.17,75414.26
1148,661.2403302,5.4364233,0,0,0,0,0,0,0,0,13561.075,0,0,0,0,0,0,0,0,0,0,0
1149,601.3574172,5.4389505,0,0,0,0,0,0,0,0,0,0,0,49863.934,0,32663.316,0,0,0,0,0,0
1150,345.655984,5.4826703,0,23908.27,12379.043,20318.182,33380.297,0,13028.027,11895.109,6956.004,20414.334,10995.804,45718.08,16211.5,42175.105,28693.004,0,0,0,0,0
1151,623.3392092,5.426725,0,0,0,0,0,0,0,0,0,0,0,22766.54,0,26479.545,0,0,0,0,0,0
1152,211.1445199,5.293665,11405.704,6701.597,10708.148,13466.123,19944.594,41079.438,17138.309,19043.922,4991.6704,18689.938,8063.641,0,9762.641,5665.8633,0,8219.205,64731.543,23723.736,36419.88,33418.758
1153,690.3049031,5.4852567,9509.796,68067.484,11879.123,83692.93,100955.016,0,117963.86,151928,48458.25,67223.65,30117.23,143425.81,133307.84,265884.62,167299.66,0,0,0,0,0
1154,691.3081367,5.480197,0,0,17788.889,11947.273,8397.055,0,28475.393,31281.23,0,33462.92,0,41626.27,12557.094,78304.65,34309.473,0,0,0,0,0
1155,345.6560327,5.498967,0,0,12379.043,18529.824,32048.887,0,20686.824,46005.133,6956.004,20414.334,10995.804,66921.71,43948.418,42175.105,61039.332,0,0,0,0,0
1156,399.712936,5.5012317,0,0,0,0,17599.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,671.1595175,5.5116224,0,5901.835,0,0,0,0,0,0,0,4132.6655,0,0,11265.003,0,0,0,5497.914,0,4130.509,0
1158,649.1780882,5.511451,11433.894,19800.785,5313.764,12789.108,10490.014,11195.881,6942.073,23745.488,9035.628,27171.426,3753.654,10638.042,32042.55,13175.844,3199.903,21651.588,35277.3,24248.75,32821.28,25258.04
1159,595.1674103,5.497296,10859.999,9875.754,12407.874,13319.162,19861.664,13920.341,8188.275,22623.557,4802.385,29071.133,0,6113.097,0,9299.119,0,22460.932,38272.145,22098.186,34471.883,22909.098
1160,876.3671821,5.5228953,0,0,0,0,0,0,0,0,0,0,0,13158.733,0,6695.4805,0,0,0,0,0,0
1161,287.0556278,5.473768,24519.412,73887.75,17756.518,46472.023,40539.03,118054.53,33706.766,39270.758,29412.762,61892.52,18433.207,12019.855,0,50048.047,54234.934,71987.414,124713.41,189025.94,76699.54,96945.555
1162,427.6961315,5.520141,0,0,0,0,0,0,0,0,18186.738,0,7376.2026,37032.562,0,46136.074,0,0,0,0,0,0
1163,231.1493439,5.541567,0,0,0,0,0,0,0,37290.535,0,73766.19,0,0,0,0,0,0,0,0,0,0
1164,343.6327616,5.5642304,0,0,0,0,3361.0532,0,0,0,27920.578,0,11217.32,28767.059,0,37626.2,9474.18,0,0,0,0,0
1165,453.3446987,5.701362,700965.2,478002.75,173645.72,525106,265971.88,129404.11,520108.97,610803.06,442653.16,256734.4,530561.94,670355.3,786870.56,513473.88,450893.4,246754.02,699655.94,137309.31,209493.8,544712.44
1166,211.1445081,5.508232,3143.745,0,0,0,5295.9937,5735.5913,10251.567,0,0,33993.645,0,0,0,0,0,35162.42,19522.416,2984.519,25493.154,3719.4426
1167,284.1398469,5.600452,14693.424,12777.439,11397.757,5252.961,24694.713,15524.962,12762.173,27334.525,10316.318,36926.99,6190.715,4041.4917,15689.273,10299.698,3750.1702,24394.73,70602.46,12560.982,33653.72,6989.2554
1168,343.6327441,5.571001,0,0,0,0,3361.0532,0,0,0,44254.78,0,26126.332,28767.059,0,48021.902,9474.18,0,0,0,0,0
1169,475.3264868,5.686561,270870.47,0,0,135907.94,75585.98,117409.914,239666.83,269616.78,125162.45,129558.625,135665.03,232091.36,262515.72,136701.89,171699.2,61956.41,0,72576.42,77141.6,102740.02
1170,284.1398192,5.611967,14693.424,14822.721,11397.757,5252.961,16934.879,7724.465,11609.614,11683.705,10316.318,36926.99,6190.715,4041.4917,18881.1,10299.698,3750.1702,21879.352,9462.462,12560.982,28429.26,6989.2554
1171,345.6560189,5.676593,5331.6475,32220.533,43174.88,14436.551,23663.777,51873.44,24584.67,0,17767.938,48406.184,23600.352,19693.963,23748.646,106315.41,102093.55,0,0,0,0,0
1172,686.2591263,5.5654006,0,0,0,0,0,0,0,0,27162.21,0,16175.262,50709.703,0,46025.39,20020.527,0,0,0,0,0
1173,686.2588766,5.575343,0,0,0,0,0,0,0,0,84942.03,0,54138.9,40948.93,0,17833.838,20020.527,0,0,0,0,0
1174,287.0556113,5.5645356,31239.639,34325.383,16213.484,44294.75,22407.924,37471.305,12976.369,19628.967,20869.16,25879.135,24937.04,12019.855,0,27654.047,21178.232,107595.61,60829.87,54116.977,74991.26,69674.55
1175,454.3476588,5.6030993,106241.18,87543.89,28047.361,140373.66,179459.17,87281.73,60490.99,87207.54,177940.5,107196.95,106175.68,86054.71,171041.69,72014.12,93948.07,109403.11,106458.28,145234.11,120265.22,105766.22
1176,476.3297355,5.628089,50670.27,59846.625,0,61587.016,36123.09,23794.95,33310.87,45750.37,47429.152,53308.863,81309.66,58222.816,66676.01,38435.992,75306.4,37666.504,41505.355,60063.17,49592.94,25822.82
1177,227.1758518,5.6990805,36726.504,10238.288,0,5947.503,26931.549,6067.986,4508.0938,40245.55,16076.424,0,35882.54,15043.315,24030.451,22263.86,25244.486,0,21059.152,12615.299,26243.17,22853.803
1178,453.3446742,5.613541,422287.34,359954.56,351434.84,550161.8,665501.7,412959.78,573249.2,360538.22,651549.44,422904.16,394983.7,353090.06,624089.06,300023.6,370779.22,566988.06,432124.7,568458.44,478944.75,423875.5
1179,475.3265651,5.6186366,323899.8,247775.14,103118.21,119617.016,186589.94,73665.28,164971.83,206717.31,211359.03,251206.95,189741.11,168687.98,261716.97,141344.62,297495.75,169163,180336.38,253025.17,210324.05,102740.02
1180,360.6796089,5.6277637,0,0,0,0,9595.485,0,0,3283.6355,0,0,0,9129.977,0,11895.553,3251.3906,0,0,0,0,0
1181,227.1758103,5.678307,36726.504,21811.11,0,18776.555,26931.549,6067.986,4508.0938,40245.55,16076.424,18263.617,35882.54,15043.315,24030.451,22263.86,14503.713,0,23381.484,12615.299,24828.06,22853.803
1182,231.1493663,5.620741,0,0,0,0,0,0,0,36551.22,0,27458.396,0,0,0,0,0,0,0,0,0,0
1183,852.3570503,5.621425,0,0,0,0,0,0,0,0,0,0,0,0,63750.66,0,0,0,0,0,0,0
1184,317.0662113,5.641132,0,4906.563,0,0,0,0,0,7551.492,0,10404.462,0,3744.7588,0,6231.918,0,0,0,0,0,0
1185,284.1398148,5.6219606,19758.867,14822.721,11397.757,5252.961,15757.477,7724.465,11609.614,11683.705,10316.318,38909.855,6190.715,4041.4917,22035.238,10299.698,3750.1702,29371.775,27584.254,12560.982,26524.781,6989.2554
1186,686.2591918,5.574898,0,0,0,0,0,0,0,0,27162.21,0,16175.262,25002.064,0,52250.5,20020.527,0,0,0,0,0
1187,287.0556109,5.5606737,24519.412,35905.64,17756.518,46472.023,25916.965,34282.152,32657.877,49895.02,27153.299,53781.91,17877.885,28452.453,0,42074.914,21178.232,71739.695,89081.54,66259.48,117556.54,68996.586
1188,720.351468,5.63115,0,0,0,0,11834.349,0,0,0,3553.034,3160.6182,0,20976.598,3441.5383,31679.934,14512.849,0,0,0,0,0
1189,690.3049567,5.706685,27647.588,59480.94,145905.6,74746.16,32421.562,192884.28,85802.64,147336.56,72392.95,95860.09,48367.867,115533.586,45360.215,518679.47,179193.84,0,0,0,0,0
1190,211.1445396,5.6060925,0,0,0,0,3945.3572,5735.5913,6509.607,0,0,0,0,0,0,0,0,15624.881,19522.416,0,13534.219,0
1191,475.3263989,5.6613517,222444.9,379706.4,81817.484,266162.72,300272.53,107344.94,239666.83,342987.66,125162.45,245340.38,323477.06,301254.66,219943.4,273796.88,161136.28,72978.234,232670.2,299786.22,77141.6,102740.02
1192,426.6822757,5.6498413,0,0,0,0,0,0,0,0,0,0,0,0,94593.36,0,0,0,0,0,0,0
1193,453.3447425,5.7007656,700965.2,478002.75,173645.72,525106,265971.88,128488.586,520108.97,610803.06,442653.16,256734.4,530561.94,670355.3,786870.56,513473.88,450893.4,246754.02,699655.94,137309.31,209493.8,544712.44
1194,676.2893708,5.664677,0,35995.99,0,0,0,0,0,67703.54,0,62233.297,0,39991.72,24584.771,36676.44,0,0,0,0,0,0
1195,453.3446678,5.681133,636272.3,603762.25,406561.6,586526.7,458472.8,367116.9,261228.69,702941,438719.4,587476.5,777490.6,668726.3,484174.16,680902.5,735564.25,537221.4,650326.94,600007.44,750572.25,688064
1196,454.3472919,5.686893,171751.9,156461.34,107451.766,157951.61,112102.266,34050.645,151693.8,185546.58,112233.57,156118.56,204596.05,180114.3,122768.98,181574.52,193792.28,173755.56,173339.58,162679.45,200935.42,184590.28
1197,476.3295311,5.6865635,82829.91,95392.42,0,64060.96,74519.83,25155.418,93877.45,86065.73,77388.34,59127.21,42646.863,73585.234,48462.453,68102.95,33190.24,62164.49,56203.47,76200.484,95592.7,118871.91
1198,211.1445395,5.626658,0,0,0,0,3945.3572,5735.5913,6509.607,0,0,0,0,0,0,0,0,0,19522.416,0,18704.035,0
1199,338.647797,5.6812215,0,4479.3354,0,0,0,0,0,20881.354,0,16896.506,0,0,0,0,0,0,0,0,0,0
1200,475.3264825,5.700531,270870.47,0,261439.16,153481.9,75585.98,283221.8,371287.94,269616.78,293371.5,129558.625,135665.03,232091.36,262515.72,136701.89,171699.2,245943.52,91523.64,72576.42,365793.94,495813.4
1201,471.0913249,5.696696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16979.178,18045.785,0,17120.2,8355.248
1202,303.0507935,5.703391,0,0,0,0,0,0,0,3975.4521,0,0,0,7553.525,0,0,0,12415.569,10229.814,0,10844.882,6171.91
1203,227.1758554,5.707001,43001.957,10238.288,0,5947.503,26931.549,6067.986,4508.0938,45734.227,39966.22,46827.62,37591.98,29549.748,24030.451,22263.86,37777.98,34313.844,21059.152,38802.953,47143.47,31474.287
1204,690.3048876,5.767548,27647.588,59480.94,35567.055,74746.16,298939.47,138176.12,147012.88,157364.81,156734.19,290789.84,90262.54,49275.598,45360.215,218186.19,25852.402,0,0,0,0,0
1205,720.3513291,5.656444,0,0,0,0,11834.349,0,0,0,3553.034,3160.6182,0,31755.074,3441.5383,24194.943,14512.849,0,0,0,0,0
1206,345.6561155,5.7980223,5331.6475,32220.533,16730.326,14436.551,22546.14,14818.531,24584.67,0,17767.938,73213.68,23600.352,55933.78,23748.646,140188.66,31858.898,0,0,0,0,0
1207,690.3048978,5.78251,76129.71,175214.38,188186.7,251980.05,63070.375,227738.27,217781.27,147336.56,72392.95,18380.557,224076.2,580361.9,225972.62,293306.94,291556.53,0,0,0,0,0
1208,691.3080044,5.8127685,7824.4097,18114.277,26489.023,0,22763.344,51685.61,57067.9,32358.457,25605.855,35353.145,41731.39,57195.547,25296.969,64545.926,30494.406,0,0,0,0,0
1209,345.6561529,5.797057,5331.6475,32220.533,32373.398,68273.484,22546.14,14818.531,20900.643,0,17767.938,65187.695,27667.55,55933.78,75826.95,228927.03,31858.898,0,0,0,0,0
1210,691.3080582,5.8106737,7824.4097,44588.46,26489.023,79508.93,81843.79,85580.63,78066.76,89297.01,45442.867,86236.71,66615.9,203346.31,65366.402,174363.38,92549.42,0,0,0,0,0
1211,345.6560912,5.802989,5331.6475,42804.66,16730.326,14436.551,136960.69,62643.11,24584.67,0,17767.938,72422.99,52355.844,301219.2,23748.646,140188.66,43189.957,0,0,0,0,0
1212,323.1613108,5.881736,0,0,0,0,0,0,0,0,0,0,0,13024.815,0,15012.344,0,0,0,0,0,0
1213,692.309633,5.8071127,0,0,0,0,0,0,4975.367,4600.656,0,2707.3245,0,11414.245,0,26907.936,0,0,0,0,0,0
1214,690.3049703,5.811528,27647.588,59480.94,116739.61,74746.16,63070.375,138176.12,147012.88,148283.39,72392.95,95860.09,90262.54,153867.36,45360.215,293306.94,180105.44,0,0,0,0,0
1215,633.1831314,5.8553643,8388.678,11745.196,0,10686.188,6160.2344,3161.2666,6676.8755,16926.793,7549.858,21997.258,5151.936,10477.156,28814.594,11370.946,0,24194.654,26560.248,17167.215,26486.033,18946.635
1216,690.3049224,5.812864,27647.588,59480.94,116739.61,74746.16,63070.375,138176.12,147012.88,148283.39,72392.95,95860.09,90262.54,153867.36,45360.215,293306.94,180105.44,0,0,0,0,0
1217,712.287139,5.813644,0,0,0,5533.041,0,12805.796,8161.6133,6154.0845,0,4494.289,0,11813.925,0,57570.883,5587.507,0,0,0,0,0
1218,439.2310403,5.950786,3376.0679,0,0,0,0,0,0,0,0,0,0,0,21578.738,0,0,17417.566,43365.957,13347.279,28536.352,51378.395
1219,639.2582247,5.9159193,0,0,0,0,0,0,0,0,13218.624,0,4211.5757,0,0,0,0,0,0,0,0,0
1220,678.2656741,5.890833,0,0,0,0,0,0,0,0,96742.61,3516.2095,11819.304,0,0,0,0,0,0,0,0,0
1221,742.3564717,5.8710895,0,5431.202,0,6319.8926,29521.01,6514.0977,0,7437.7124,0,3098.9114,0,0,0,0,0,0,0,0,0,0
1222,656.2838388,5.8767924,0,0,0,0,0,0,0,0,97105.09,10990.895,73064.41,0,0,0,0,0,0,0,0,0
1223,192.0655617,5.9082227,0,0,0,0,14974.598,0,0,61366.445,0,78563.99,0,0,0,0,0,0,0,0,0,0
1224,246.0653596,5.907149,0,0,0,0,0,0,0,0,41903.996,5275.5776,52198.285,69670.37,0,14488.703,41673.707,0,0,0,0,0
1225,491.1239047,5.927272,0,0,0,0,0,0,0,0,0,0,6274.1523,11792.086,0,12389.473,16141.451,0,0,0,0,0
1226,506.0879942,5.9504323,0,0,0,0,8985.741,0,0,26157.3,107573.41,23483.873,39157.8,124504.516,0,114401.33,85203.59,0,0,0,0,0
1227,266.1072307,5.9395375,57158.32,12062.792,0,39895.72,6585.461,19033.094,0,17092.068,0,13853.321,0,0,10841.315,0,0,0,0,0,0,0
1228,639.2571401,5.94572,0,0,0,0,0,0,0,0,51557.758,0,4211.5757,0,0,0,0,0,0,0,0,0
1229,639.2584568,5.94572,0,0,0,0,0,0,0,0,66933.59,0,4211.5757,0,0,0,0,0,0,0,0,0
1230,656.284051,5.8966594,0,0,0,0,0,0,0,0,48516.816,10990.895,48580.78,0,0,0,0,0,0,0,0,0
1231,357.0864735,5.9417663,0,0,0,0,4692.0312,0,0,20490.4,75298.266,12224.292,93567.445,122321.43,0,92905.21,47069.72,0,0,0,0,0
1232,692.282457,6.029606,0,0,0,0,0,0,0,0,295354.84,0,42654.69,0,0,0,0,0,0,0,0,0
1233,670.3004052,6.0242634,0,0,0,0,0,0,0,0,71674.34,13305.184,124227.8,0,0,0,0,0,0,0,0,0
1234,661.2402838,5.9405236,0,0,0,0,0,0,0,0,50432.266,0,0,0,0,0,3609.8018,0,0,0,0,0
1235,693.2843909,6.0650334,0,0,0,0,0,0,0,0,81707.5,0,20005.332,0,0,0,0,0,0,0,0,0
1236,414.0405711,5.939119,0,0,0,0,0,0,0,8309.003,75474.984,7400.2324,44700.91,16314.521,0,23714.682,49477.824,0,0,0,0,0
1237,306.6325952,5.952569,0,0,0,0,0,0,0,0,79938.57,0,33091.184,0,0,0,0,0,0,0,0,0
1238,335.6536894,5.952569,0,0,0,0,0,0,0,0,41297.574,0,19142.914,0,0,0,0,0,0,0,0,0
1239,414.0406159,5.9451585,0,0,0,0,0,0,0,8309.003,31160.828,7400.2324,65465.215,62775.81,0,42654.23,48532.18,0,0,0,0,0
1240,670.3004688,6.025944,0,0,0,0,0,0,0,0,323902.03,13305.184,220445.75,0,0,0,0,0,0,0,0,0
1241,266.107248,5.946754,28691.783,12062.792,0,15177.231,6585.461,39872.914,0,15527.158,0,45469.99,0,0,10841.315,0,0,0,0,0,0,0
1242,439.2310627,5.96296,3376.0679,0,0,0,0,0,0,0,0,0,0,0,22640.168,0,0,76176.234,85489,42761.133,50807.84,27182.912
1243,506.0879723,5.958883,0,0,0,0,8985.741,0,0,26157.3,40455.883,23483.873,55695.91,49527.47,0,23356.947,33288.12,0,0,0,0,0
1244,218.1405353,6.0189357,0,0,0,0,0,0,0,0,57710.55,0,39977.26,41974.63,0,35622.24,45002.562,0,0,0,0,0
1245,357.0864523,5.9675198,0,0,0,0,4692.0312,0,0,0,26392.44,12224.292,27001.535,32861.9,0,19798.238,70854.305,0,0,0,0,0
1246,692.2824921,6.080887,0,0,0,0,0,0,0,0,47705.723,0,172102.03,0,0,0,0,0,0,0,0,0
1247,246.0653911,5.933979,0,0,0,0,0,0,0,0,11691.877,5275.5776,16736.842,36084.473,0,14488.703,33123.39,0,0,0,0,0
1248,506.0879729,5.9896283,0,0,0,0,8985.741,0,0,36377.82,28325.547,23483.873,120288.19,36375.445,0,76195.2,76390.766,0,0,0,0,0
1249,192.0655982,5.9971123,0,0,0,0,24800.463,0,0,83258.23,0,31226.637,0,0,0,0,0,0,0,0,0,0
1250,218.1405414,6.027319,0,0,0,0,0,0,0,0,45839.93,0,99509.63,65192.137,0,120843.69,89837.22,0,0,0,0,0
1251,243.0880459,6.05473,24974.363,7407.838,0,4465.9697,6274.257,0,0,12997.981,5637.0264,22123.238,14928.13,12218.105,5912.305,25550.959,3986.1284,12172.538,52696.586,41370.242,70667.98,27398.293
1252,414.0405396,5.9532104,0,0,0,0,0,0,0,8309.003,40254.535,7400.2324,37087.14,16314.521,0,46214.863,32905.46,0,0,0,0,0
1253,728.3777266,6.0403924,0,0,11288.11,0,51898.996,22321.39,14837.456,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,192.0655552,5.9770746,0,0,0,0,31138.975,0,0,36344.176,0,27085.42,0,0,0,0,0,0,0,0,0,0
1255,692.2822072,6.230677,0,0,0,0,0,0,0,0,50975.504,18537.682,115392.82,0,0,0,14726.823,0,0,0,0,0
